TransactionID,Date,Amount,Category,Subcategory,Merchant,PaymentMethod,Location,UserID
726,2025-04-19 01:08:37.012421,974.52,Entertainment,Concerts,Griffith and Sons,Credit Card,Johnville,5
727,2024-10-20 18:37:08.004120,123.48,Health,Pharmacy,Roberts-Cook,Cash,West Dustin,4
728,2024-08-12 16:07:51.720675,48.01,Transport,Fuel,Lopez PLC,Cash,Port James,3
729,2024-12-06 15:03:17.691795,221.03,Entertainment,Movies,Warren Ltd,Debit Card,Angiestad,3
730,2025-02-27 19:06:48.089024,377.24,Food,Fast Food,Cooke Group,Cash,Lake Jackiehaven,5
731,2024-07-11 12:57:17.042411,802.89,Shopping,Home Goods,Schneider and Sons,Credit Card,New Benjaminshire,5
732,2025-04-10 10:00:52.941573,319.75,Health,Pharmacy,Vega-Krause,Wallet,Aprilland,3
733,2025-03-16 09:50:39.909361,519.27,Entertainment,Games,"Watkins, Taylor and Griffin",Cash,Patriciafurt,1
734,2025-04-04 01:17:09.417819,53.12,Transport,Uber,"Chan, Cain and Williams",Debit Card,Davidstad,2
735,2025-03-05 22:30:06.486235,375.27,Transport,Bus,Gray and Sons,Cash,Christopherhaven,3
736,2024-08-17 18:48:00.813745,545.01,Shopping,Clothing,Perez Group,Debit Card,Port Brenda,1
737,2024-08-10 15:15:02.690275,201.26,Health,Insurance,"Lewis, Andrews and Sanders",Debit Card,North Traciborough,5
738,2024-09-19 18:28:45.881346,931.33,Entertainment,Concerts,Richardson-Johnson,Wallet,Hayesmouth,3
739,2025-02-16 09:29:55.147111,565.24,Shopping,Electronics,Bennett PLC,Wallet,Manningfurt,1
740,2025-03-13 20:21:33.881371,919.99,Food,Groceries,"Miller, Guerra and Lane",Cash,Christophershire,1
741,2024-12-13 17:16:22.094716,926.03,Food,Restaurants,Barrera Group,Cash,Paulside,4
742,2024-12-22 14:14:45.274805,730.98,Entertainment,Concerts,"Allen, Valentine and Johnson",UPI,Johnston,4
743,2024-09-16 18:12:59.702610,788.93,Food,Groceries,Cross-Stephenson,Cash,East Kathybury,3
744,2024-06-11 22:24:35.079204,936.86,Shopping,Clothing,"Dyer, Johnson and Casey",Wallet,Johnhaven,2
745,2024-12-19 00:10:30.914800,515.96,Utilities,Internet,Booth-Warren,Wallet,Lake Stephanieland,4
746,2024-11-09 17:03:22.813618,73.51,Utilities,Internet,"Watkins, Bass and Ibarra",Cash,Johnsonton,4
747,2024-07-05 19:20:20.020070,276.58,Transport,Bus,"Arroyo, Sutton and Conner",Wallet,North Paul,4
748,2024-10-15 07:53:17.662154,175.29,Shopping,Clothing,Roberts-Mendoza,Debit Card,Smithstad,1
749,2024-05-22 02:20:44.887622,784.75,Food,Fast Food,"Mann, Jensen and Walker",Wallet,North Billyview,3
750,2025-02-12 08:14:11.498736,804.22,Health,Clinic,Scott-Wolfe,Debit Card,West Eric,1
751,2024-10-02 11:07:09.434014,388.93,Shopping,Home Goods,"Gomez, Perkins and Chambers",Debit Card,Wilkinsonborough,1
752,2024-06-02 03:30:05.063603,459.02,Transport,Fuel,Terrell PLC,Debit Card,Kevinburgh,5
753,2024-11-23 06:08:11.945043,337.13,Food,Groceries,"Thomas, Martinez and Hardin",Wallet,New Zachary,4
754,2024-09-29 08:25:36.090448,758.33,Transport,Fuel,Jackson Ltd,UPI,Reyesfurt,4
755,2024-07-02 09:15:27.908040,859.0,Utilities,Electricity,Lyons-Olsen,Cash,Peggyville,1
756,2024-08-25 16:49:50.073460,825.06,Utilities,Internet,Garza Group,Credit Card,Mackton,5
757,2024-08-18 00:01:22.176050,569.79,Health,Clinic,"Brooks, Dunlap and Marquez",Credit Card,Crystalmouth,1
758,2024-09-03 05:25:39.317003,665.61,Entertainment,Concerts,"House, Rodriguez and Clark",Wallet,Port Benjamin,2
759,2024-05-21 15:11:34.714348,475.95,Food,Groceries,Weber LLC,Cash,Daniellefort,4
760,2024-11-27 11:07:29.448668,374.86,Food,Groceries,Coleman-Evans,Debit Card,Port Briantown,5
761,2024-06-19 16:45:47.795160,706.32,Transport,Train,Bullock-Ramirez,UPI,South Brendaburgh,1
762,2025-05-10 13:23:06.734507,103.53,Entertainment,Games,"Henry, Brooks and Lane",UPI,Hernandezborough,3
763,2024-07-03 02:12:40.167023,693.96,Shopping,Clothing,Moody and Sons,Wallet,Hoffmanside,3
764,2025-03-18 00:23:18.579121,855.74,Shopping,Home Goods,Mclean LLC,Credit Card,North Jakefurt,4
765,2025-05-10 16:30:38.873590,429.84,Entertainment,Movies,Flores-Gay,UPI,Loganborough,1
766,2024-05-29 20:19:07.578115,341.19,Entertainment,Concerts,Turner LLC,Credit Card,Stoneshire,5
767,2024-09-17 21:21:07.142424,661.85,Entertainment,Concerts,"Salinas, Owens and Ramos",Credit Card,Robertsshire,5
768,2024-08-09 09:47:27.905305,950.77,Entertainment,Movies,Vaughn-Williamson,Credit Card,Alexanderton,1
769,2025-01-27 21:22:59.205766,263.32,Food,Fast Food,"Hill, Martin and Goodwin",UPI,New Anthonyshire,1
770,2025-02-23 04:42:20.602775,275.37,Food,Restaurants,"Huber, Todd and Harmon",Credit Card,Ericchester,1
771,2024-06-23 11:20:17.291898,96.82,Entertainment,Movies,Rodriguez LLC,Wallet,Patrickberg,4
772,2024-09-25 00:47:21.393350,710.21,Entertainment,Movies,Foster Inc,Debit Card,East Cameronmouth,2
773,2024-08-09 02:08:20.604192,826.16,Food,Restaurants,"Sanchez, Pierce and Rios",UPI,South Andrew,2
774,2025-04-13 17:22:55.973767,310.38,Transport,Fuel,Silva Ltd,UPI,Snowport,5
775,2024-06-27 23:59:14.754042,641.75,Entertainment,Games,Gardner Ltd,UPI,Nathanchester,4
776,2025-05-04 22:47:58.803720,570.6,Entertainment,Games,Hernandez Inc,Wallet,Port Michealshire,4
777,2024-05-26 17:33:49.337824,13.28,Shopping,Clothing,"Washington, Clark and King",Wallet,East Jamesside,3
778,2025-05-03 09:55:50.973264,382.71,Food,Groceries,Robinson-Brewer,UPI,West Judy,2
779,2024-08-22 23:38:29.325165,891.72,Transport,Bus,"Simpson, Gross and Austin",Debit Card,Joanneview,1
780,2024-10-08 17:16:56.197837,795.55,Utilities,Electricity,Gomez Group,Credit Card,North Krista,2
781,2025-04-10 10:42:57.945056,238.73,Entertainment,Concerts,Tyler-Harris,Debit Card,Robersonhaven,1
782,2024-09-24 09:24:08.812159,109.81,Entertainment,Movies,"Mcgee, Perez and Fox",Cash,Georgeshire,5
783,2025-03-02 09:35:47.742055,516.37,Shopping,Clothing,"Phelps, Gibson and Cummings",Debit Card,Matthewhaven,1
784,2025-02-23 00:24:49.582578,493.53,Transport,Train,"Baker, Bowen and Smith",Credit Card,North Zachary,4
785,2024-08-01 20:15:01.168701,946.03,Shopping,Electronics,"Chavez, Weiss and Palmer",UPI,West Chadton,4
786,2024-11-19 02:23:05.311370,225.39,Shopping,Electronics,"Wilson, Miller and Clements",Cash,Mitchellland,2
787,2025-01-06 07:49:49.924315,62.84,Transport,Uber,Hernandez-Williams,Wallet,Victoriaview,5
788,2024-06-13 19:25:36.736417,36.04,Health,Pharmacy,"Le, Smith and Wu",Cash,South Anitastad,3
789,2024-06-18 01:03:01.692547,741.49,Transport,Fuel,Alvarado-Gates,Credit Card,Freemanberg,2
790,2024-05-28 17:29:49.213442,367.29,Food,Restaurants,Gonzalez-Mullins,Credit Card,South Scottport,1
791,2025-03-14 16:56:22.459707,920.91,Health,Pharmacy,"Owen, Morris and Perry",UPI,Lake Tylerport,5
792,2024-08-18 00:42:59.502707,516.96,Shopping,Clothing,Evans LLC,Debit Card,Monroeport,2
793,2025-02-10 01:47:46.463480,807.56,Shopping,Electronics,Beasley-Nelson,Credit Card,Buckleyhaven,5
794,2024-10-08 21:03:04.158233,110.53,Shopping,Electronics,Benton PLC,Credit Card,South Michaelhaven,5
795,2024-08-28 19:54:40.979529,553.23,Utilities,Internet,Miller Ltd,Debit Card,South Andreashire,2
796,2024-06-02 18:47:57.312587,253.72,Entertainment,Movies,Reynolds Inc,UPI,Zacharyhaven,1
797,2024-12-08 18:12:33.741698,545.24,Transport,Train,"Lee, Mathis and Bell",Wallet,East Virginiaborough,1
798,2024-12-30 03:10:48.113656,270.9,Health,Insurance,Cuevas and Sons,Wallet,North Daniel,5
799,2025-03-22 15:50:26.201182,818.84,Food,Fast Food,Barker Group,Wallet,East Pattyshire,5
800,2024-08-02 08:13:52.784823,325.47,Entertainment,Movies,"Hamilton, Wilson and Young",Cash,Cobbfurt,1
801,2025-02-01 06:43:46.147624,975.68,Food,Restaurants,Chavez-Ellis,Wallet,Aguirrehaven,4
802,2025-02-28 01:12:45.421386,235.27,Utilities,Internet,Hoffman-Nelson,Wallet,New Carlos,1
803,2024-06-05 16:01:16.525093,943.02,Food,Groceries,"Bond, Brown and Aguilar",Wallet,Nealville,2
804,2024-12-13 03:40:09.515701,715.41,Utilities,Electricity,"Meyer, Jones and Palmer",Cash,Jacobsside,4
805,2024-06-23 13:15:39.310026,641.71,Transport,Train,"Wiggins, Mcneil and Chase",Cash,West Samuelchester,5
806,2024-07-31 20:51:56.684243,384.87,Utilities,Internet,Peterson Ltd,Wallet,Brendaland,3
807,2024-11-21 14:45:42.919287,296.21,Utilities,Electricity,"Howard, Stephens and Schwartz",Credit Card,New Mauriceton,2
808,2024-10-05 02:53:12.999620,258.77,Food,Groceries,Rhodes-Santiago,Wallet,West Stuartton,4
809,2024-12-11 13:53:02.218420,55.51,Utilities,Electricity,"Brown, Frye and Anderson",Debit Card,Reyesberg,4
810,2024-12-27 01:26:49.138475,533.98,Utilities,Electricity,Lopez-Gordon,Debit Card,Port Christopher,5
811,2024-07-23 00:45:09.898847,316.84,Food,Groceries,Berger Group,UPI,West Williamton,5
812,2024-11-02 08:35:04.471375,459.12,Entertainment,Concerts,"Humphrey, Thornton and Phelps",Wallet,Rachaelburgh,5
813,2024-05-31 23:08:24.514856,876.93,Transport,Fuel,Phillips LLC,Debit Card,East Pamela,5
814,2025-03-04 21:57:03.307399,855.57,Transport,Train,"Mcmillan, Dean and Gregory",Wallet,Kerrville,1
815,2025-03-01 07:33:39.876964,849.36,Transport,Train,"Hughes, Rose and Gregory",UPI,Gardnerside,4
816,2024-08-23 15:52:55.413802,995.13,Food,Groceries,Dyer PLC,Cash,Wardland,5
817,2024-07-23 16:34:12.983052,111.64,Health,Pharmacy,Cole Ltd,Credit Card,Dayport,3
818,2024-08-24 00:19:31.623963,163.89,Health,Insurance,"Taylor, Obrien and Graham",UPI,Marcustown,4
819,2024-11-18 05:18:37.965421,676.3,Health,Insurance,Morrison-Calderon,Credit Card,Andersonshire,2
820,2024-10-01 16:25:27.893450,337.87,Health,Clinic,"Santos, Ballard and Greene",Wallet,New Laurafort,4
821,2024-09-17 06:02:40.269348,118.17,Shopping,Electronics,Oneal Group,Cash,New Deborahchester,3
822,2025-04-05 22:29:02.655958,699.55,Utilities,Internet,"French, Ramirez and Conner",Wallet,South Derekburgh,5
823,2024-09-28 17:31:02.412575,75.34,Entertainment,Games,Watts-Diaz,UPI,East Tonya,3
824,2025-02-12 14:14:14.637097,574.65,Entertainment,Concerts,Anderson-Howell,UPI,Lake Michael,3
825,2025-04-23 14:20:38.766138,409.15,Transport,Bus,"Adams, Wilson and Reed",Cash,Ortizview,2
826,2024-10-06 19:28:41.737101,62.9,Food,Groceries,Torres-Kemp,Debit Card,Christinaport,5
827,2025-04-19 16:44:21.622208,774.48,Food,Groceries,Rogers Group,Wallet,South Rebeccahaven,2
828,2024-10-01 02:26:39.954587,847.06,Health,Insurance,Lam-Mcmillan,UPI,Port Sarah,5
829,2024-12-12 06:34:16.283291,958.99,Utilities,Internet,Miller-Bautista,Debit Card,Sosaborough,3
830,2024-08-07 08:23:06.962058,178.93,Utilities,Electricity,Harrington-Garcia,Debit Card,Ashleyberg,2
831,2025-03-06 08:26:31.917916,334.61,Utilities,Electricity,Bowers-Morris,Wallet,Brettshire,5
832,2024-10-31 02:22:40.590264,930.59,Entertainment,Concerts,Arnold Group,Credit Card,Lake Madison,4
833,2025-01-23 16:28:53.185368,362.27,Health,Pharmacy,Watkins-Herrera,Cash,Kathystad,4
834,2024-07-04 17:11:51.071041,590.59,Health,Insurance,"Meyer, Anderson and Howard",Cash,Royton,2
835,2025-04-01 09:12:07.665400,989.11,Health,Insurance,"Ayers, Martin and Hudson",Wallet,Cortezland,2
836,2024-11-22 11:21:25.813927,218.61,Utilities,Water,"Ellis, Lane and Evans",Wallet,Parsonsberg,5
837,2025-04-21 13:00:52.641313,695.8,Transport,Train,Weiss Ltd,Debit Card,Leonardfurt,2
838,2024-08-31 15:20:23.058405,767.02,Food,Restaurants,Good PLC,Credit Card,Stevensonland,2
839,2025-03-30 05:28:51.079430,505.72,Transport,Bus,Lopez-Burgess,Credit Card,Port Amy,1
840,2024-11-11 02:46:34.901819,412.6,Utilities,Water,Sullivan-Campbell,Credit Card,Holmesshire,5
841,2025-04-09 18:41:52.471420,396.51,Shopping,Electronics,Callahan PLC,Wallet,Amberburgh,3
842,2024-10-13 12:17:53.837009,391.39,Transport,Train,"Myers, Graham and Roberts",Cash,Port Tracyton,1
843,2024-08-20 20:55:13.780620,799.79,Entertainment,Movies,"Dougherty, Acosta and Jones",Credit Card,Matthewberg,4
844,2024-12-20 02:05:37.833091,791.13,Shopping,Clothing,Brooks Ltd,Credit Card,North Karen,4
845,2024-12-22 06:55:38.490311,707.76,Shopping,Electronics,Murphy Inc,Cash,Allenshire,5
846,2024-11-25 19:40:29.319852,207.77,Utilities,Internet,Jacobs-Jones,UPI,Olsonmouth,2
847,2025-04-17 09:54:26.446274,651.36,Entertainment,Movies,Stevenson-Ramirez,Credit Card,Port Emilyfort,4
848,2024-06-08 12:22:05.230685,963.08,Utilities,Electricity,Johnson-Hernandez,Wallet,South Tylerchester,5
849,2024-09-21 19:07:15.559691,556.21,Transport,Fuel,Pope-Garcia,Cash,Port Cameron,4
850,2025-03-21 05:28:36.024580,345.86,Health,Pharmacy,"Mccarthy, Patel and Weaver",Debit Card,Danielport,4
851,2024-12-27 08:07:39.040181,391.25,Entertainment,Concerts,Walters-Williams,Credit Card,Port Jane,3
852,2024-09-05 15:51:12.413764,173.24,Transport,Uber,"Strong, Humphrey and Smith",UPI,Amandafort,2
853,2024-07-20 16:15:11.302813,318.17,Transport,Uber,Moore-Garner,Cash,Ryanside,1
854,2025-05-14 10:55:15.646927,816.72,Health,Insurance,"Kelly, Gomez and Perkins",Cash,East Gina,4
855,2024-07-01 18:44:23.840699,892.95,Food,Fast Food,Dudley-Browning,Credit Card,South Jonathanshire,5
856,2024-10-04 13:22:59.483405,637.2,Food,Fast Food,Rice Ltd,Cash,Kurtburgh,2
857,2024-07-04 02:26:10.440294,10.63,Utilities,Internet,Wright-Wong,Wallet,East Sherry,2
858,2025-02-17 08:19:32.404928,383.4,Entertainment,Movies,Chapman-Hawkins,Credit Card,Monicaville,1
859,2025-04-04 03:05:05.090525,596.12,Utilities,Electricity,Simmons and Sons,Cash,Taraberg,2
860,2024-07-23 04:51:59.202362,221.12,Utilities,Internet,"Hansen, Martin and Davis",Wallet,North Susanview,3
861,2025-05-07 01:11:37.443887,190.38,Utilities,Water,Davis-Nguyen,Debit Card,Brianaland,1
862,2025-01-29 00:09:46.634402,465.5,Shopping,Clothing,Vang-Wagner,Cash,West Ericchester,4
863,2024-07-09 18:14:32.774967,908.82,Transport,Uber,"Lawson, Morrison and White",UPI,Lake Juanside,3
864,2024-09-10 17:18:12.431297,35.52,Food,Fast Food,Mckinney LLC,Credit Card,Harrisport,2
865,2024-11-27 11:18:30.362381,953.17,Health,Clinic,"Gomez, Farrell and Wells",Debit Card,Shawnmouth,3
866,2024-12-06 23:48:27.626706,343.57,Shopping,Clothing,"Charles, Williams and Thomas",Wallet,Joshuaville,1
867,2024-07-28 05:07:04.400216,364.72,Transport,Train,Moore Group,Wallet,South Meagan,4
868,2025-03-12 17:29:09.214369,893.14,Food,Fast Food,Lee-Mckee,Debit Card,West Charlesland,4
869,2025-03-29 03:56:57.303754,886.1,Transport,Train,Patterson-Edwards,Debit Card,Lloydbury,3
870,2024-09-23 17:51:31.832025,262.13,Utilities,Electricity,Sexton-Whitney,Debit Card,North Richardburgh,1
871,2024-08-07 10:33:16.853696,925.2,Utilities,Water,Martin-Garcia,Debit Card,North Michaeltown,2
872,2025-02-25 11:52:45.785713,399.88,Transport,Uber,Fuentes-Burns,Debit Card,East Rachelhaven,2
873,2024-12-31 14:27:20.270228,87.36,Utilities,Water,"Hernandez, Anderson and Craig",UPI,Port Travisborough,1
874,2024-10-15 23:41:26.953961,622.89,Health,Pharmacy,Nash PLC,UPI,Buckchester,5
875,2025-02-17 11:08:44.546333,43.83,Health,Clinic,"Lopez, Leach and Gibson",Cash,Walkerfort,3
876,2024-05-26 04:59:08.015489,588.77,Shopping,Clothing,Davis-Smith,Cash,Danielborough,4
877,2024-12-23 17:17:47.188744,288.95,Transport,Uber,Bennett PLC,Credit Card,South Nicoleville,1
878,2024-09-15 18:57:14.163491,960.22,Entertainment,Concerts,"Rice, Carr and Welch",Cash,Stewartmouth,1
879,2024-12-22 11:32:37.319338,613.39,Transport,Uber,"Swanson, Rogers and Novak",UPI,Melissabury,2
880,2025-05-19 12:18:13.938854,617.95,Entertainment,Movies,Warren PLC,Wallet,West David,3
881,2025-04-17 01:13:59.415623,388.87,Utilities,Internet,"Smith, Alvarez and Nelson",Wallet,Port Hayleytown,2
882,2024-12-03 12:14:28.174933,825.57,Shopping,Home Goods,Mclaughlin Ltd,UPI,West Troyhaven,3
883,2025-03-16 14:12:29.182385,324.43,Shopping,Clothing,"Hansen, Davies and Miller",Wallet,Port Manuel,5
884,2024-10-20 12:00:39.638093,87.46,Entertainment,Concerts,"Williams, Chambers and Myers",Wallet,Davidstad,1
885,2024-05-27 17:20:20.658041,33.58,Utilities,Electricity,Delgado Inc,Credit Card,Hernandezborough,1
886,2025-04-07 23:34:42.726850,787.96,Utilities,Internet,"Gonzalez, Burgess and Lawson",Wallet,Nicholsonberg,4
887,2025-02-03 02:14:44.647381,598.09,Transport,Uber,Jordan PLC,Wallet,Kellyton,1
888,2025-03-16 23:15:22.817327,453.87,Health,Insurance,Johnson LLC,Cash,Vanessabury,3
889,2024-12-23 02:27:16.447992,605.2,Transport,Fuel,Ruiz-Duncan,Debit Card,Torrestown,1
890,2024-10-02 19:29:32.580746,287.85,Transport,Fuel,"Jones, Austin and Fitzgerald",UPI,Frankville,1
891,2025-04-08 18:38:10.226790,242.2,Utilities,Electricity,Patterson LLC,Credit Card,Port Kelseyberg,3
892,2025-01-04 03:22:44.333634,825.09,Entertainment,Movies,"Hernandez, Salinas and Butler",Credit Card,Sandraville,4
893,2024-11-04 19:54:32.753593,60.41,Entertainment,Games,"Hutchinson, Kim and Smith",Cash,New Jonathan,3
894,2024-08-30 22:13:57.495914,24.06,Transport,Bus,Bolton Group,Debit Card,West Eric,1
895,2024-07-31 19:33:09.822059,705.89,Entertainment,Movies,"Bryant, Carpenter and Thomas",UPI,Melissastad,3
896,2025-02-01 07:44:55.771720,159.15,Utilities,Internet,Hensley Group,Credit Card,New Laura,4
897,2025-03-19 16:15:12.143132,769.72,Food,Groceries,"Goodwin, Padilla and Jones",Debit Card,Ericmouth,4
898,2024-12-09 05:07:04.297807,125.99,Entertainment,Movies,Holden-Francis,Debit Card,Darrellton,5
899,2024-05-31 23:37:20.281756,666.99,Shopping,Electronics,"Jordan, Riggs and Snow",Cash,Johnsonport,4
900,2024-06-27 09:22:24.460041,240.86,Utilities,Internet,Francis and Sons,Wallet,South Emily,2
901,2025-02-28 05:15:51.211661,350.03,Utilities,Internet,Johnson-Smith,Wallet,Jamesview,2
902,2025-05-12 09:34:48.307720,290.27,Shopping,Clothing,"Lewis, Stewart and Smith",UPI,Lake Victoriaberg,4
903,2024-07-22 22:03:07.776700,31.81,Transport,Bus,Pratt Ltd,UPI,Johntown,5
904,2024-07-12 13:24:14.971924,800.1,Entertainment,Games,"Mccarthy, Murphy and Khan",Credit Card,Spearsfort,4
905,2024-06-07 19:36:49.280941,157.83,Utilities,Electricity,Green Inc,UPI,East Theresa,4
906,2024-06-10 16:19:45.936335,576.29,Food,Groceries,"Pena, Collins and Brown",Credit Card,Codychester,2
907,2024-10-12 19:53:01.208589,25.85,Transport,Train,Lloyd PLC,UPI,Marshallburgh,2
908,2025-01-06 17:20:49.026108,245.26,Shopping,Electronics,"George, Archer and Rose",Debit Card,South Chadland,2
909,2024-07-20 03:20:27.860352,443.77,Entertainment,Movies,Peters-Hill,Wallet,South Frederick,1
910,2025-04-02 02:11:59.735674,286.24,Shopping,Home Goods,Newton-Simpson,Debit Card,Lesliemouth,3
911,2025-03-06 06:45:23.728277,245.95,Food,Fast Food,Medina LLC,Cash,Davidmouth,5
912,2024-08-14 22:41:03.355726,197.03,Utilities,Internet,"Yang, Morris and Alexander",Wallet,Lake Brenda,4
913,2024-06-10 11:27:52.762530,85.57,Health,Insurance,Martinez PLC,Debit Card,Jenniferbury,3
914,2024-06-29 06:53:12.439052,682.93,Utilities,Internet,Ward-Goodwin,Wallet,Perezville,5
915,2025-01-10 14:22:41.402443,219.32,Transport,Uber,Nelson-Soto,Debit Card,Port Juliefort,3
916,2025-01-31 14:55:10.738612,374.23,Transport,Train,"Moore, Thompson and Jones",UPI,Thompsonburgh,5
917,2024-08-28 16:12:44.511850,542.72,Shopping,Electronics,"Alvarado, Mahoney and Valdez",Cash,East Duane,5
918,2025-03-01 17:21:34.875923,470.49,Shopping,Clothing,Knox-Smith,Credit Card,Danielleberg,4
919,2024-08-06 10:26:33.249381,82.02,Health,Clinic,Wade Ltd,Wallet,Port Annetteberg,2
920,2024-06-07 15:25:59.847480,536.43,Transport,Uber,Johnson LLC,Debit Card,Nguyenshire,4
921,2024-07-31 07:05:05.143069,530.95,Entertainment,Concerts,"Huff, Walker and Schwartz",Wallet,South Tamara,5
922,2025-01-23 08:42:20.123334,80.46,Shopping,Home Goods,Johnson-Maldonado,Credit Card,North James,3
923,2024-06-25 05:12:47.362264,154.25,Utilities,Electricity,Allen LLC,UPI,Port Christineview,4
924,2024-05-26 14:33:47.214344,404.08,Shopping,Clothing,"Kemp, Ward and Johnson",UPI,North Carolyn,1
925,2025-04-19 09:11:33.434340,521.7,Shopping,Home Goods,"Cisneros, Bell and Torres",Debit Card,South Morganburgh,3
926,2024-11-05 18:52:39.298734,801.13,Health,Insurance,Dickson Group,Wallet,Kaylaton,2
927,2025-03-22 20:32:59.620022,278.66,Transport,Fuel,Mills and Sons,Wallet,Carolynside,4
928,2024-08-12 22:19:19.753702,172.22,Shopping,Home Goods,"Perkins, Fuller and Chen",Debit Card,Lake Shelby,4
929,2024-08-15 20:09:37.853486,722.55,Utilities,Water,Castaneda Inc,Cash,Thomasberg,5
930,2024-07-07 19:04:26.817854,906.87,Transport,Uber,Jones-Gomez,Credit Card,South Davidmouth,4
931,2024-10-21 08:24:27.928221,160.54,Food,Restaurants,Romero Inc,Credit Card,Josephborough,1
932,2025-04-28 15:24:50.987920,24.5,Utilities,Internet,"Smith, Williams and Nelson",UPI,Randyfurt,3
933,2024-08-12 09:42:39.947997,789.37,Transport,Uber,Jensen Ltd,Debit Card,Sydneymouth,5
934,2024-07-14 11:09:11.869131,717.03,Utilities,Water,Smith and Sons,Credit Card,Casetown,4
935,2025-01-25 06:31:57.259803,264.31,Food,Fast Food,Price Group,Debit Card,Frazierhaven,4
936,2025-02-12 02:28:07.401151,997.89,Shopping,Home Goods,"Cox, Wilson and Powell",UPI,Ericberg,1
937,2025-02-10 11:41:51.427337,667.95,Transport,Train,Erickson Ltd,Debit Card,Reginaville,3
938,2024-11-05 16:25:33.361405,350.03,Entertainment,Games,Vance PLC,UPI,New Christytown,2
